#Note: 15cm downstream step	Amplitdue (cm)															Shallow Depth (cm)							"Special Amp Run, 10cm upstream of step"
#time (s)	3.81	3.56	3.3	3.05	2.79	2.54	2.29	2.03	1.78	1.52	1.27	1.02	0.76	0.51	0.25	5.3	4.688	4.075	3.463	2.85	2.238	12.5	2.79
1.3001	0.3029	0.239	0.0984	0.0391	-0.0391	-0.1651	-0.359	0.6602	0.1017	0.3403	-0.0213	0.1427	0.0981	-0.0185	-0.0304	-0.1341	-0.0524	-0.0668	0.155	-0.2887	0.2908	0.0043	0.2173
1.3167	0.266	0.2103	0.1008	0.0187	-0.0348	-0.1323	-0.3684	0.6186	0.1344	0.3907	-0.0566	0.1427	0.1032	-0.018	-0.0312	-0.1342	-0.0741	-0.0674	0.0942	-0.2674	0.278	-0.0177	0.2079
1.3334	0.2207	0.1553	0.0922	0.0059	-0.0065	-0.0921	-0.361	0.5011	0.1651	0.3561	-0.0937	0.1424	0.1046	-0.0135	-0.0293	-0.1297	-0.0889	-0.0658	0.0343	-0.2547	0.2402	-0.0246	0.1838
1.3501	0.1804	0.1005	0.0817	-0.0143	0.0148	-0.0405	-0.3563	0.3655	0.1888	0.2749	-0.1238	0.1341	0.1034	-0.0032	-0.0282	-0.1218	-0.1016	-0.051	-0.0209	-0.2247	0.1841	-0.0498	0.1581
1.3667	0.129	0.0593	0.064	-0.0289	0.0405	0.0155	-0.3192	0.2348	0.1991	0.2018	-0.1484	0.1152	0.1027	0.0017	-0.0268	-0.1091	-0.1039	-0.0243	-0.059	-0.1855	0.124	-0.0693	0.1092
1.3834	0.0537	0.0261	0.0451	-0.0407	0.0741	0.0775	-0.2561	0.1175	0.1995	0.1295	-0.1649	0.1126	0.1019	0.0033	-0.0133	-0.0842	-0.1055	0.0038	-0.0902	-0.1297	0.0768	-0.0811	0.0522
1.4001	-0.0195	0.0233	0.0198	-0.051	0.0997	0.1295	-0.1856	0.0339	0.1883	0.0572	-0.1863	0.09	0.0837	0.0175	-0.0002	-0.0626	-0.0997	0.0274	-0.1173	-0.0552	0.0378	-0.0861	-0.0063
1.4167	-0.09	0.0356	-0.001	-0.0616	0.1217	0.1768	-0.0855	-0.0488	0.1631	-0.0113	-0.1964	0.0836	0.0777	0.0318	0.0051	-0.0464	-0.0865	0.0494	-0.1366	0.0454	-0.0008	-0.0968	-0.0669
1.4334	-0.1424	0.073	-0.0233	-0.0653	0.133	0.2032	0.0598	-0.1005	0.1313	-0.0612	-0.1952	0.0635	0.0636	0.0331	0.0194	-0.016	-0.0654	0.0746	-0.1418	0.1761	-0.0268	-0.1041	-0.1203
1.4501	-0.1762	0.1163	-0.0434	-0.0611	0.138	0.2091	0.3797	-0.1376	0.0833	-0.0974	-0.1787	0.0565	0.0518	0.038	0.0305	0.014	-0.0403	0.1095	-0.1545	0.3046	-0.0532	-0.1125	-0.1691
1.4667	-0.2053	0.1772	-0.0617	-0.0528	0.134	0.1883	0.5289	-0.1488	0.0403	-0.1111	-0.1712	0.0335	0.0456	0.0423	0.0352	0.04	-0.011	0.1309	-0.1663	0.4025	-0.068	-0.1215	-0.2099
1.4834	-0.2286	0.2401	-0.0853	-0.0425	0.1208	0.1235	0.5973	-0.1599	0.0022	-0.1269	-0.1351	0.0266	0.0302	0.0456	0.0373	0.0683	0.0183	0.1592	-0.1672	0.5428	-0.0813	-0.1427	-0.238
1.5001	-0.2434	0.2781	-0.1084	-0.0324	0.1008	0.0591	0.6065	-0.1707	-0.0371	-0.1278	-0.0912	0.0071	0.0189	0.0462	0.041	0.0781	0.0503	0.1806	-0.1755	0.5264	-0.0862	-0.1492	-0.2499
1.5168	-0.2779	0.2922	-0.124	-0.0134	0.0734	-0.016	0.5607	-0.1784	-0.0708	-0.1187	-0.0368	-0.0032	0.0127	0.0399	0.0451	0.0961	0.0827	0.1837	-0.1829	0.411	-0.0976	-0.163	-0.2578
1.5334	-0.337	0.283	-0.1377	-0.0008	0.0439	-0.0875	0.4457	-0.1812	-0.1017	-0.1116	0.0295	-0.0233	-0.0065	0.0379	0.0472	0.1082	0.104	0.1813	-0.1878	0.2665	-0.1202	-0.1677	-0.2356
1.5501	-0.3878	0.244	-0.156	0.019	0.0148	-0.155	0.3426	-0.1829	-0.128	-0.1097	0.1037	-0.0357	-0.0146	0.022	0.042	0.1129	0.1208	0.1584	-0.1913	0.1317	-0.1309	-0.1685	-0.2179
1.5668	-0.4466	0.175	-0.1644	0.0247	-0.0054	-0.2096	0.2164	-0.1958	-0.14	-0.0925	0.1927	-0.0443	-0.0261	0.0165	0.0345	0.1036	0.1363	0.1502	-0.1912	0.025	-0.1486	-0.1611	-0.1844
1.5834	-0.4896	0.1114	-0.1686	0.048	-0.0209	-0.2536	0.1123	-0.2058	-0.1648	-0.083	0.2738	-0.0633	-0.0422	0.0001	0.0335	0.0939	0.1484	0.1262	-0.1819	-0.0754	-0.1689	-0.1462	-0.1335
1.6001	-0.5311	0.0431	-0.1743	0.051	-0.03	-0.2671	0.0321	-0.2232	-0.173	-0.0762	0.3069	-0.0692	-0.046	-0.0089	0.0121	0.0767	0.1463	0.108	-0.1682	-0.1364	-0.1868	-0.137	-0.0855
1.6168	-0.5444	-0.0111	-0.1652	0.0514	-0.0349	-0.2699	-0.0527	-0.2353	-0.1793	-0.0729	0.3022	-0.0867	-0.0497	-0.0144	0.0036	0.0565	0.13	0.0773	-0.149	-0.1754	-0.1966	-0.1133	-0.0235
1.6334	-0.5412	-0.0607	-0.1561	0.0515	-0.0366	-0.2558	-0.097	-0.2367	-0.185	-0.0696	0.3149	-0.0912	-0.0626	-0.0275	-0.0047	0.0278	0.1068	0.0483	-0.1211	-0.1937	-0.2065	-0.0924	0.0358
1.6501	-0.5285	-0.0982	-0.1308	0.0379	-0.0367	-0.2133	-0.1275	-0.228	-0.1872	-0.0591	0.3017	-0.0936	-0.0715	-0.0398	1.5142	-0.0007	0.0936	0.0218	-0.0857	-0.1953	-0.2103	-0.0653	0.0947
1.6668	-0.5167	-0.1335	-0.1092	0.031	-0.0353	-0.1472	-0.1382	-0.2193	-0.187	-0.0485	0.2526	-0.0968	-0.0729	-0.0463	-0.0272	-0.0307	0.0633	-0.0045	-0.0371	-0.191	-0.2083	-0.0335	0.1487
1.6834	-0.4821	-0.1525	-0.0589	0.0105	-0.0221	-0.0629	-0.1387	-0.183	-0.1822	-0.0439	0.1706	-0.0932	-0.0738	-0.0517	-0.028	-0.0593	0.0213	-0.0311	0.0113	-0.1786	-0.1921	-0.002	0.1905
