Amplitdue (cm)															Shallow Depth (cm)					
0.018	0.2116	0.3363	0.1622	0.3631	0.3619	0.4494	0.4016	0.4113	0.2003	0.0054	-0.2246	-0.0272	0.0816	0.1469	0.2026	0.0813	0.101	0.432	0.7377	28.7118
0.0106	0.1922	0.341	0.2195	0.3114	0.3894	0.465	0.4228	0.4089	0.211	0.0152	-0.1784	0.0049	0.0962	0.132	0.2104	0.112	0.1537	0.4585	0.7199	28.3352
-0.0051	0.221	0.2857	0.392	0.2963	0.3857	0.4801	0.4268	0.4144	0.2396	0.0005	-0.1872	0.0052	0.0611	0.0953	0.2153	0.0989	0.1401	0.4644	0.656	28.2035
0.002	0.2409	0.1797	0.4788	0.3269	0.3982	0.4768	0.4327	0.4521	0.2459	-0.0065	-0.2157	0.0088	0.0608	0.0979	0.2146	0.0778	0.1022	0.4108	0.6341	28.02
0.0091	0.2526	0.0801	0.484	0.4116	0.4107	0.5038	0.4675	0.4714	0.2466	0.0118	-0.243	-0.0157	0.1204	0.101	0.2121	0.0781	0.1103	0.4537	0.6594	27.8436
-0.0013	0.2641	0.0263	0.4958	0.5072	0.4213	0.5159	0.485	0.4719	0.2577	0.0077	-0.2225	-0.0288	0.1217	0.1095	0.2119	0.0713	0.1066	0.4442	0.5794	27.7028
0.0085	0.2667	0.096	0.5015	0.5208	0.4393	0.5289	0.5028	0.4669	0.2865	0.0189	-0.1863	0.0058	0.1164	0.0839	0.2092	0.0695	0.0966	0.4619	0.5488	28.2088
0.0123	0.2703	0.3332	0.4759	0.5383	0.4371	0.5224	0.4909	0.4658	0.3081	0.0044	-0.1829	0.0217	0.1106	0.0739	0.2043	0.0758	0.1072	0.4837	0.5843	28.7056
0.0047	0.2815	0.4441	0.4075	0.5657	0.4494	0.5452	0.4845	0.4818	0.297	0.0223	-0.1985	-0.0149	0.0851	0.082	0.2007	0.0844	0.1128	0.4841	0.592	28.7175
-0.0148	0.289	0.4321	0.2998	0.5604	0.4649	0.5626	0.5049	0.4809	0.2823	0.0558	-0.1994	-0.0159	0.106	0.0984	0.2042	0.0788	0.103	0.4883	0.5885	28.4518
-0.0264	0.2904	0.443	0.2025	0.5298	0.4781	0.5589	0.5049	0.4915	0.2801	0.0845	-0.1702	-0.0021	0.1246	0.082	0.2069	0.0633	0.1166	0.4966	0.5739	28.2011
-0.0136	0.2963	0.4477	0.1869	0.4576	0.4762	0.5689	0.507	0.4953	0.3018	0.0876	-0.1825	-0.0134	0.1029	0.0517	0.2013	0.0573	0.1578	0.5356	0.6054	28.4683
-0.0222	0.3041	0.417	0.4389	0.3766	0.4807	0.5659	0.5254	0.5181	0.2806	0.0699	-0.1953	-0.0032	0.1051	0.0648	0.2011	0.0678	0.2011	0.5565	0.639	29.0781
-0.0213	0.3117	0.3384	0.5802	0.335	0.496	0.5874	0.549	0.5382	0.2441	0.0683	-0.2266	-0.0274	0.1327	0.0738	0.2008	0.0901	0.2541	0.5598	0.7338	29.2711
-0.024	0.3363	0.2088	0.5565	0.4496	0.5095	0.6023	0.5733	0.5399	0.2257	0.0831	-0.1868	-0.0073	0.1395	0.1019	0.195	0.1093	0.2633	0.6019	0.7669	29.4358
-0.0059	0.3328	0.0823	0.5486	0.6148	0.5002	0.5885	0.5802	0.5529	0.2612	0.0783	-0.1205	0.1059	0.181	0.0979	0.1981	0.1299	0.2431	0.7007	0.8354	30.0096
0.0057	0.3303	0.0249	0.5679	0.6343	0.4918	0.5881	0.6009	0.5749	0.2887	0.0854	-0.0699	0.1434	0.162	0.0815	0.2017	0.1679	0.2179	0.6122	0.8026	29.7925
0.0056	0.3228	0.3533	0.5855	0.6209	0.5104	0.6207	0.6165	0.5633	0.2867	0.1252	-0.0437	0.1331	0.1135	0.0247	0.1985	0.248	0.2047	0.5536	0.8086	29.728
-0.0252	0.3371	0.4997	0.5984	0.6385	0.5276	0.6283	0.6249	0.5374	0.2836	0.1486	-0.0587	0.1412	0.1563	0.113	0.1968	0.3256	0.2094	0.5819	0.7952	30.2943
-0.0469	0.3497	0.4859	0.6022	0.6426	0.5362	0.6288	0.5914	0.5287	0.3218	0.1398	-0.1	0.1162	0.1437	0.0639	0.1885	0.334	0.2368	0.6838	0.8385	31.0667
-0.0238	0.3454	0.447	0.6186	0.6458	0.5285	0.6251	0.5865	0.5475	0.3541	0.1393	-0.1244	0.0728	0.1032	0.0937	0.1661	0.3575	0.3091	0.8723	0.9731	31.8002
0.0293	0.3387	0.4628	0.6392	0.6377	0.5264	0.6379	0.6135	0.5762	0.3411	0.1351	-0.1354	0.0579	0.0839	0.0575	0.1746	0.515	0.4169	1.1492	1.009	32.4402
0.3951	0.3466	0.4841	0.6502	0.6361	0.5232	0.6461	0.6349	0.5684	0.3336	0.1253	-0.1716	-0.0051	0.1145	0.1338	0.1833	0.6426	0.466	1.1593	0.9469	31.987
2.9697	0.3482	0.4983	0.645	0.6639	0.5268	0.6509	0.6556	0.5472	0.3563	0.1013	-0.1518	-0.0165	0.0773	0.0695	0.1809	0.5575	0.4067	0.8304	0.8874	31.5892
3.4561	0.3705	0.498	0.6439	0.6862	0.5099	0.6332	0.6278	0.5467	0.3861	0.084	-0.173	-0.0008	0.0781	0.1131	0.1689	0.4208	0.3664	0.7608	0.7805	30.944
1.1087	0.4024	0.5151	0.6706	0.699	0.5099	0.6332	0.6364	0.5675	0.3834	0.074	-0.2053	-0.0255	0.0801	0.0652	0.1636	0.3887	0.3803	0.6998	0.7558	30.4335
0.1668	0.4032	0.5257	0.6792	0.6931	0.5444	0.6731	0.6569	0.5821	0.3516	0.0645	-0.2082	-0.0452	0.0501	0.0723	0.1694	0.3561	0.3553	0.6258	0.7609	29.8204
0.0042	0.4031	0.543	0.6964	0.7129	0.5627	0.6849	0.669	0.5573	0.3476	0.0599	-0.1642	0.0104	0.09	0.056	0.176	0.3021	0.3752	0.6219	0.7604	29.428
-0.0366	0.4037	0.5407	0.6869	0.738	0.567	0.6612	0.6687	0.5379	0.3776	0.1233	-0.1522	0.0234	0.0827	0.0419	0.1823	0.2979	0.4536	0.6725	0.8272	29.2477
-0.049	0.4103	0.536	0.6477	0.7302	0.5379	0.6525	0.6325	0.5573	0.3816	0.1341	-0.182	-0.0576	0.0646	0.0286	0.1862	0.3081	0.516	0.7131	0.9102	29.3428
-0.0474	0.4357	0.5643	0.6353	0.7107	0.5345	0.6517	0.644	0.5742	0.347	0.1331	-0.2215	-0.0872	0.0682	0.033	0.1828	0.3299	0.5188	0.6611	0.8839	29.604
-0.0313	0.4432	0.5783	0.6472	0.6914	0.5341	0.6549	0.6565	0.5649	0.3523	0.1469	-0.1868	-0.0743	0.07	0.0195	0.1733	0.3191	0.4331	0.6074	0.8474	29.3167
-0.0289	0.4455	0.591	0.639	0.664	0.5348	0.6373	0.6522	0.5642	0.3579	0.1594	-0.1654	-0.0495	0.0618	0.0248	0.1882	0.3148	0.3617	0.6121	0.8403	29.0188
-0.0215	0.4548	0.5704	0.6363	0.6697	0.5327	0.6622	0.6495	0.5705	0.3384	0.1665	-0.1695	-0.0697	0.0642	0.0277	0.195	0.2783	0.3116	0.552	0.8139	28.5299
-0.0045	0.4558	0.5483	0.6145	0.6762	0.5675	0.7007	0.6859	0.5552	0.3354	0.1719	-0.1668	-0.0816	0.0532	0.0341	0.1869	0.2385	0.296	0.5754	0.8747	28.5914
-0.0023	0.4821	0.5459	0.5996	0.6479	0.5632	0.6948	0.6816	0.5479	0.3226	0.1853	-0.1506	-0.0503	0.0875	0.044	0.1673	0.3415	0.3065	0.5661	0.8867	28.9311
-0.0213	0.5023	0.5494	0.5886	0.6285	0.5359	0.6637	0.6439	0.5491	0.3339	0.1964	-0.1431	-0.0227	0.0611	0.054	0.179	0.3433	0.3156	0.523	0.7563	28.7159
-0.0199	0.495	0.548	0.5868	0.6203	0.5282	0.6645	0.6226	0.5515	0.3484	0.1783	-0.1297	-0.0105	0.0505	0.0431	0.1818	0.3275	0.297	0.528	0.7604	28.1924
0.0011	0.4649	0.5526	0.6008	0.6331	0.5182	0.6634	0.6297	0.5629	0.3296	0.2071	-0.1423	-0.0287	0.059	0.0507	0.1769	0.31	0.2513	0.6334	0.982	27.9934
-0.0124	0.4298	0.5439	0.6057	0.6462	0.5194	0.6452	0.64	0.5556	0.2856	0.2301	-0.151	-0.0446	0.1023	0.0433	0.1799	0.3526	0.2719	0.7637	0.96	27.9188
-0.037	0.422	0.5355	0.5887	0.6421	0.461	0.5969	0.6098	0.5418	0.2925	0.2475	-0.1426	-0.0314	0.0876	0.0369	0.2138	0.3426	0.2398	0.6876	0.7404	27.3104
-0.0726	0.4278	0.5381	0.5659	0.6611	0.4444	0.6041	0.5733	0.5344	0.3206	0.2231	-0.1099	-0.0469	0.0585	0.0634	0.2054	0.2639	0.2142	0.595	0.6986	27.2372
-0.0845	0.4368	0.535	0.5705	0.6591	0.4911	0.6347	0.5702	0.546	0.3072	0.1908	-0.0727	-0.0491	0.0771	0.0693	0.178	0.298	0.2696	0.6185	0.7727	27.2855
-0.0868	0.4459	0.5399	0.5613	0.6331	0.4759	0.621	0.6008	0.569	0.3011	0.1773	-0.0777	-0.0853	0.1049	0.0762	0.2159	0.3672	0.3181	0.6075	0.8088	26.4538
-0.0779	0.4283	0.5391	0.5929	0.6141	0.5343	0.6713	0.596	0.5555	0.3049	0.2135	-0.0753	-0.0648	0.0919	0.0722	0.2339	0.3684	0.3453	0.5605	0.791	25.7364
