Amplitdue (cm)															Shallow Depth (cm)						Note: Each column is the distance from the step of each of the 192 spatial data points
-9.441	-8.812	-6.924	-5.35	-6.294	-7.238	-7.238	-7.238	-6.609	-6.294	-10.071	-6.609	-6.924	-6.924	-6.609	-10.07	-9.76	-9.76	-8.18	-8.18	-8.81	
-9.126	-8.497	-6.609	-5.035	-5.979	-6.924	-6.924	-6.924	-6.294	-5.979	-9.756	-6.294	-6.609	-6.609	-6.294	-9.76	-9.44	-9.44	-7.87	-7.87	-8.5	
-8.812	-8.182	-6.294	-4.721	-5.665	-6.609	-6.609	-6.609	-5.979	-5.665	-9.441	-5.979	-6.294	-6.294	-5.979	-9.44	-9.13	-9.13	-7.55	-7.55	-8.18	
-8.497	-7.868	-5.979	-4.406	-5.35	-6.294	-6.294	-6.294	-5.665	-5.35	-9.126	-5.665	-5.979	-5.979	-5.665	-9.13	-8.81	-8.81	-7.24	-7.24	-7.87	
-8.182	-7.553	-5.665	-4.091	-5.035	-5.979	-5.979	-5.979	-5.35	-5.035	-8.812	-5.35	-5.665	-5.665	-5.35	-8.81	-8.5	-8.5	-6.92	-6.92	-7.55	
-7.868	-7.238	-5.35	-3.776	-4.721	-5.665	-5.665	-5.665	-5.035	-4.721	-8.497	-5.035	-5.35	-5.35	-5.035	-8.5	-8.18	-8.18	-6.61	-6.61	-7.24	
-7.553	-6.924	-5.035	-3.462	-4.406	-5.35	-5.35	-5.35	-4.721	-4.406	-8.182	-4.721	-5.035	-5.035	-4.721	-8.18	-7.87	-7.87	-6.29	-6.29	-6.92	
-7.238	-6.609	-4.721	-3.147	-4.091	-5.035	-5.035	-5.035	-4.406	-4.091	-7.868	-4.406	-4.721	-4.721	-4.406	-7.87	-7.55	-7.55	-5.98	-5.98	-6.61	
-6.924	-6.294	-4.406	-2.832	-3.776	-4.721	-4.721	-4.721	-4.091	-3.776	-7.553	-4.091	-4.406	-4.406	-4.091	-7.55	-7.24	-7.24	-5.66	-5.66	-6.29	
-6.609	-5.979	-4.091	-2.518	-3.462	-4.406	-4.406	-4.406	-3.776	-3.462	-7.238	-3.776	-4.091	-4.091	-3.776	-7.24	-6.92	-6.92	-5.35	-5.35	-5.98	
-6.294	-5.665	-3.776	-2.203	-3.147	-4.091	-4.091	-4.091	-3.462	-3.147	-6.924	-3.462	-3.776	-3.776	-3.462	-6.92	-6.61	-6.61	-5.04	-5.04	-5.66	
-5.979	-5.35	-3.462	-1.888	-2.832	-3.776	-3.776	-3.776	-3.147	-2.832	-6.609	-3.147	-3.462	-3.462	-3.147	-6.61	-6.29	-6.29	-4.72	-4.72	-5.35	
-5.665	-5.035	-3.147	-1.574	-2.518	-3.462	-3.462	-3.462	-2.832	-2.518	-6.294	-2.832	-3.147	-3.147	-2.832	-6.29	-5.98	-5.98	-4.41	-4.41	-5.04	
-5.35	-4.721	-2.832	-1.259	-2.203	-3.147	-3.147	-3.147	-2.518	-2.203	-5.979	-2.518	-2.832	-2.832	-2.518	-5.98	-5.66	-5.66	-4.09	-4.09	-4.72	
-5.035	-4.406	-2.518	-0.944	-1.888	-2.832	-2.832	-2.832	-2.203	-1.888	-5.665	-2.203	-2.518	-2.518	-2.203	-5.66	-5.35	-5.35	-3.78	-3.78	-4.41	
-4.721	-4.091	-2.203	-0.629	-1.574	-2.518	-2.518	-2.518	-1.888	-1.574	-5.35	-1.888	-2.203	-2.203	-1.888	-5.35	-5.04	-5.04	-3.46	-3.46	-4.09	
-4.406	-3.776	-1.888	-0.315	-1.259	-2.203	-2.203	-2.203	-1.574	-1.259	-5.035	-1.574	-1.888	-1.888	-1.574	-5.04	-4.72	-4.72	-3.15	-3.15	-3.78	
-4.091	-3.462	-1.574	0	-0.944	-1.888	-1.888	-1.888	-1.259	-0.944	-4.721	-1.259	-1.574	-1.574	-1.259	-4.72	-4.41	-4.41	-2.83	-2.83	-3.46	
-3.776	-3.147	-1.259	0.315	-0.629	-1.574	-1.574	-1.574	-0.944	-0.629	-4.406	-0.944	-1.259	-1.259	-0.944	-4.41	-4.09	-4.09	-2.52	-2.52	-3.15	
-3.462	-2.832	-0.944	0.629	-0.315	-1.259	-1.259	-1.259	-0.629	-0.315	-4.091	-0.629	-0.944	-0.944	-0.629	-4.09	-3.78	-3.78	-2.2	-2.2	-2.83	
-3.147	-2.518	-0.629	0.944	0	-0.944	-0.944	-0.944	-0.315	0	-3.776	-0.315	-0.629	-0.629	-0.315	-3.78	-3.46	-3.46	-1.89	-1.89	-2.52	
-2.832	-2.203	-0.315	1.259	0.315	-0.629	-0.629	-0.629	0	0.315	-3.462	0	-0.315	-0.315	0	-3.46	-3.15	-3.15	-1.57	-1.57	-2.2	
-2.518	-1.888	0	1.574	0.629	-0.315	-0.315	-0.315	0.315	0.629	-3.147	0.315	0	0	0.315	-3.15	-2.83	-2.83	-1.26	-1.26	-1.89	
-2.203	-1.574	0.315	1.888	0.944	0	0	0	0.629	0.944	-2.832	0.629	0.315	0.315	0.629	-2.83	-2.52	-2.52	-0.94	-0.94	-1.57	
-1.888	-1.259	0.629	2.203	1.259	0.315	0.315	0.315	0.944	1.259	-2.518	0.944	0.629	0.629	0.944	-2.52	-2.2	-2.2	-0.63	-0.63	-1.26	
-1.574	-0.944	0.944	2.518	1.574	0.629	0.629	0.629	1.259	1.574	-2.203	1.259	0.944	0.944	1.259	-2.2	-1.89	-1.89	-0.31	-0.31	-0.94	
-1.259	-0.629	1.259	2.832	1.888	0.944	0.944	0.944	1.574	1.888	-1.888	1.574	1.259	1.259	1.574	-1.89	-1.57	-1.57	0	0	-0.63	
-0.944	-0.315	1.574	3.147	2.203	1.259	1.259	1.259	1.888	2.203	-1.574	1.888	1.574	1.574	1.888	-1.57	-1.26	-1.26	0.31	0.31	-0.31	
-0.629	0	1.888	3.462	2.518	1.574	1.574	1.574	2.203	2.518	-1.259	2.203	1.888	1.888	2.203	-1.26	-0.94	-0.94	0.63	0.63	0	
-0.315	0.315	2.203	3.776	2.832	1.888	1.888	1.888	2.518	2.832	-0.944	2.518	2.203	2.203	2.518	-0.94	-0.63	-0.63	0.94	0.94	0.31	
0	0.629	2.518	4.091	3.147	2.203	2.203	2.203	2.832	3.147	-0.629	2.832	2.518	2.518	2.832	-0.63	-0.31	-0.31	1.26	1.26	0.63	
0.315	0.944	2.832	4.406	3.462	2.518	2.518	2.518	3.147	3.462	-0.315	3.147	2.832	2.832	3.147	-0.31	0	0	1.57	1.57	0.94	
0.629	1.259	3.147	4.721	3.776	2.832	2.832	2.832	3.462	3.776	0	3.462	3.147	3.147	3.462	0	0.31	0.31	1.89	1.89	1.26	
0.944	1.574	3.462	5.035	4.091	3.147	3.147	3.147	3.776	4.091	0.315	3.776	3.462	3.462	3.776	0.31	0.63	0.63	2.2	2.2	1.57	
1.259	1.888	3.776	5.35	4.406	3.462	3.462	3.462	4.091	4.406	0.629	4.091	3.776	3.776	4.091	0.63	0.94	0.94	2.52	2.52	1.89	
1.574	2.203	4.091	5.665	4.721	3.776	3.776	3.776	4.406	4.721	0.944	4.406	4.091	4.091	4.406	0.94	1.26	1.26	2.83	2.83	2.2	
1.888	2.518	4.406	5.979	5.035	4.091	4.091	4.091	4.721	5.035	1.259	4.721	4.406	4.406	4.721	1.26	1.57	1.57	3.15	3.15	2.52	
2.203	2.832	4.721	6.294	5.35	4.406	4.406	4.406	5.035	5.35	1.574	5.035	4.721	4.721	5.035	1.57	1.89	1.89	3.46	3.46	2.83	
2.518	3.147	5.035	6.609	5.665	4.721	4.721	4.721	5.35	5.665	1.888	5.35	5.035	5.035	5.35	1.89	2.2	2.2	3.78	3.78	3.15	
2.832	3.462	5.35	6.924	5.979	5.035	5.035	5.035	5.665	5.979	2.203	5.665	5.35	5.35	5.665	2.2	2.52	2.52	4.09	4.09	3.46	
3.147	3.776	5.665	7.238	6.294	5.35	5.35	5.35	5.979	6.294	2.518	5.979	5.665	5.665	5.979	2.52	2.83	2.83	4.41	4.41	3.78	
3.462	4.091	5.979	7.553	6.609	5.665	5.665	5.665	6.294	6.609	2.832	6.294	5.979	5.979	6.294	2.83	3.15	3.15	4.72	4.72	4.09	
3.776	4.406	6.294	7.868	6.924	5.979	5.979	5.979	6.609	6.924	3.147	6.609	6.294	6.294	6.609	3.15	3.46	3.46	5.04	5.04	4.41	
4.091	4.721	6.609	8.182	7.238	6.294	6.294	6.294	6.924	7.238	3.462	6.924	6.609	6.609	6.924	3.46	3.78	3.78	5.35	5.35	4.72	
4.406	5.035	6.924	8.497	7.553	6.609	6.609	6.609	7.238	7.553	3.776	7.238	6.924	6.924	7.238	3.78	4.09	4.09	5.66	5.66	5.04	
4.721	5.35	7.238	8.812	7.868	6.924	6.924	6.924	7.553	7.868	4.091	7.553	7.238	7.238	7.553	4.09	4.41	4.41	5.98	5.98	5.35	
5.035	5.665	7.553	9.126	8.182	7.238	7.238	7.238	7.868	8.182	4.406	7.868	7.553	7.553	7.868	4.41	4.72	4.72	6.29	6.29	5.66	
5.35	5.979	7.868	9.441	8.497	7.553	7.553	7.553	8.182	8.497	4.721	8.182	7.868	7.868	8.182	4.72	5.04	5.04	6.61	6.61	5.98	
5.665	6.294	8.182	9.756	8.812	7.868	7.868	7.868	8.497	8.812	5.035	8.497	8.182	8.182	8.497	5.04	5.35	5.35	6.92	6.92	6.29	
5.979	6.609	8.497	10.071	9.126	8.182	8.182	8.182	8.812	9.126	5.35	8.812	8.497	8.497	8.812	5.35	5.66	5.66	7.24	7.24	6.61	
6.294	6.924	8.812	10.385	9.441	8.497	8.497	8.497	9.126	9.441	5.665	9.126	8.812	8.812	9.126	5.66	5.98	5.98	7.55	7.55	6.92	
6.609	7.238	9.126	10.7	9.756	8.812	8.812	8.812	9.441	9.756	5.979	9.441	9.126	9.126	9.441	5.98	6.29	6.29	7.87	7.87	7.24	
6.924	7.553	9.441	11.015	10.071	9.126	9.126	9.126	9.756	10.071	6.294	9.756	9.441	9.441	9.756	6.29	6.61	6.61	8.18	8.18	7.55	
7.238	7.868	9.756	11.329	10.385	9.441	9.441	9.441	10.071	10.385	6.609	10.071	9.756	9.756	10.071	6.61	6.92	6.92	8.5	8.5	7.87	
7.553	8.182	10.071	11.644	10.7	9.756	9.756	9.756	10.385	10.7	6.924	10.385	10.071	10.071	10.385	6.92	7.24	7.24	8.81	8.81	8.18	
7.868	8.497	10.385	11.959	11.015	10.071	10.071	10.071	10.7	11.015	7.238	10.7	10.385	10.385	10.7	7.24	7.55	7.55	9.13	9.13	8.5	
8.182	8.812	10.7	12.273	11.329	10.385	10.385	10.385	11.015	11.329	7.553	11.015	10.7	10.7	11.015	7.55	7.87	7.87	9.44	9.44	8.81	
8.497	9.126	11.015	12.588	11.644	10.7	10.7	10.7	11.329	11.644	7.868	11.329	11.015	11.015	11.329	7.87	8.18	8.18	9.76	9.76	9.13	
8.812	9.441	11.329	12.903	11.959	11.015	11.015	11.015	11.644	11.959	8.182	11.644	11.329	11.329	11.644	8.18	8.5	8.5	10.07	10.07	9.44	
9.126	9.756	11.644	13.218	12.273	11.329	11.329	11.329	11.959	12.273	8.497	11.959	11.644	11.644	11.959	8.5	8.81	8.81	10.39	10.39	9.76	
9.441	10.071	11.959	13.532	12.588	11.644	11.644	11.644	12.273	12.588	8.812	12.273	11.959	11.959	12.273	8.81	9.13	9.13	10.7	10.7	10.07	
9.756	10.385	12.273	13.847	12.903	11.959	11.959	11.959	12.588	12.903	9.126	12.588	12.273	12.273	12.588	9.13	9.44	9.44	11.01	11.01	10.39	
