Time (s),3.81,3.5559999999999996,3.302,3.048,2.7940000000000005,2.54,2.286,2.032,1.7779999999999998,1.524,1.27,1.016,0.762,0.508,0.254
0.5333,903.7508,479.6237,382.124,343.8005,282.2679,235.7108,187.7669,157.2035,123.9115,89.149,63.1865,39.4807,20.9139,10.0602,10.6314
0.55,772.9517,402.0558,314.3321,285.7406,231.7261,196.9423,155.4729,130.6985,102.9251,74.79,52.8974,33.4779,17.8461,8.7998,9.4059
0.5667,624.3374,315.6173,240.6536,222.2233,176.8794,153.7302,119.9632,101.4159,79.715,58.6778,41.3903,26.6447,14.3318,7.2871,7.8986
0.5833,466.7328,225.3863,165.4012,156.9895,120.9854,108.6968,83.4107,71.147,55.7041,41.8365,29.3823,19.4237,10.6031,5.6208,6.2078
0.6,308.234,135.9711,92.4526,93.3845,66.9367,64.2885,47.7977,41.5321,32.1837,25.1892,17.536,12.209,6.8689,3.9,4.4263
0.6167,155.9695,51.4113,25.0249,34.2,17.1823,22.603,14.7943,13.9728,10.2779,9.5462,6.4296,5.3597,3.3139,2.216,2.6506
0.6333,15.9847,-25.0257,-34.3604,-18.3576,-26.4093,-14.6574,-14.2743,-10.4207,-9.1246,-4.428,-3.4755,-0.8349,0.0853,0.6399,0.958
0.65,-107.0216,-90.8381,-83.9231,-62.7382,-62.5423,-46.2508,-38.4887,-30.8646,-25.3839,-16.2539,-11.8226,-6.1628,-2.6986,-0.7632,-0.5805
0.6667,-209.605,-144.3391,-122.6348,-98.0534,-90.5031,-71.3841,-57.3099,-46.8916,-38.1227,-25.6192,-18.4188,-10.4649,-4.9648,-1.9506,-1.9122
0.6833,-289.8192,-184.671,-150.1958,-123.9697,-110.1266,-89.715,-70.5802,-58.3431,-47.1985,-32.3887,-23.1618,-13.67,-6.6777,-2.8959,-2.9998
0.7,-346.9469,-211.7233,-166.8833,-140.708,-121.7099,-101.3076,-78.4669,-65.347,-52.7049,-36.6045,-26.0784,-15.7771,-7.8389,-3.576,-3.824
0.7167,-381.3189,-225.9913,-173.516,-148.9119,-125.9183,-106.5715,-81.4137,-68.2535,-54.9193,-38.4245,-27.3031,-16.8406,-8.469,-4.0096,-4.3753
0.7333,-394.4382,-228.5706,-171.2943,-149.5748,-123.7551,-106.1934,-80.086,-67.5817,-54.2656,-38.1384,-27.0362,-16.9662,-8.6216,-4.1955,-4.665
0.75,-388.5689,-220.9576,-161.7393,-143.9204,-116.4023,-101.0639,-75.2795,-63.9882,-51.2704,-36.0982,-25.5413,-16.2891,-8.3688,-4.1736,-4.716
0.7667,-366.4397,-204.9515,-146.4978,-133.3051,-105.1324,-92.2032,-67.8658,-58.1925,-46.5042,-32.7176,-23.1145,-14.9647,-7.7856,-3.9662,-4.552
0.7833,-331.2648,-182.4469,-127.2966,-119.1146,-91.2314,-80.6893,-58.7421,-50.9224,-40.5634,-28.4238,-20.0562,-13.1836,-6.9521,-3.6142,-4.2141
0.8,-286.4433,-155.481,-105.8349,-102.7018,-75.9296,-67.5813,-48.7583,-42.8594,-33.9978,-23.6253,-16.6621,-11.1043,-5.964,-3.1666,-3.7443
0.8167,-235.409,-126.0046,-83.6088,-85.2938,-60.307,-53.8529,-38.6536,-34.6243,-27.3107,-18.7032,-13.2044,-8.9055,-4.8994,-2.6492,-3.1833
0.8333,-181.3304,-95.7008,-61.9181,-67.9203,-45.2531,-40.3619,-29.0498,-26.7245,-20.9057,-13.9772,-9.9061,-6.7229,-3.823,-2.1095,-2.5741
0.85,-127.0312,-66.1419,-41.7738,-51.3859,-31.4584,-27.7996,-20.4203,-19.5318,-15.0966,-9.7024,-6.9423,-4.6939,-2.8095,-1.5721,-1.951
0.8667,-75.0549,-38.4683,-23.8923,-36.2518,-19.3802,-16.6611,-13.0701,-13.2976,-10.0862,-6.0445,-4.4288,-2.9067,-1.8977,-1.0763,-1.3494
0.8833,-27.4479,-13.6786,-8.7024,-22.8882,-9.2561,-7.2474,-7.1394,-8.1401,-5.9675,-3.0948,-2.4249,-1.4183,-1.121,-0.6353,-0.7953
0.9,14.3009,7.6565,3.6113,-11.4127,-1.128,0.3027,-2.6293,-4.0679,-2.7456,-0.8702,-0.9395,-0.2655,-0.5006,-0.2598,-0.3073
0.9167,49.0752,25.2019,13.1217,-1.7925,5.0944,6.0352,0.5831,-0.9851,-0.348,0.6765,0.0712,0.5646,-0.039,0.0331,0.1
0.9333,76.1851,38.889,20.033,6.1056,9.6519,10.0928,2.7031,1.2611,1.3529,1.6345,0.6788,1.0932,0.2832,0.2567,0.4266
0.95,95.2249,48.7703,24.6582,12.4775,12.7906,12.7159,3.9867,2.8503,2.5126,2.1284,0.9815,1.369,0.4765,0.4132,0.6683
0.9667,106.1252,55.0783,27.3485,17.545,14.791,14.1803,4.6996,3.9915,3.2949,2.2933,1.0756,1.4432,0.5745,0.5017,0.832
0.9833,109.1381,58.1204,28.4647,21.4909,15.9361,14.7817,5.0946,4.8608,3.8586,2.2678,1.07,1.3782,0.6067,0.5463,0.9266
1.0,104.7785,58.3137,28.3194,24.4702,16.44,14.81,5.3775,5.6153,4.3325,2.1785,1.054,1.2371,0.6124,0.5481,0.963
1.0167,93.7116,56.0205,27.188,26.5562,16.4826,14.4763,5.7064,6.3609,4.8208,2.1218,1.0986,1.0804,0.6127,0.5382,0.9567
1.0333,76.9665,51.7006,25.3199,27.8254,16.1786,13.9722,6.172,7.1679,5.3818,2.1792,1.2595,0.9428,0.6311,0.513,0.9192
1.05,55.7078,45.7743,22.8937,28.2913,15.6081,13.4222,6.8016,8.0473,6.0477,2.3896,1.5554,0.8724,0.6882,0.4959,0.8618
1.0667,31.4019,38.695,20.1119,27.9899,14.8163,12.8947,7.5646,8.9776,6.798,2.7673,1.9901,0.8851,0.789,0.4874,0.7962
1.0833,5.5749,30.8937,17.0983,26.9628,13.8352,12.4118,8.4048,9.9007,7.6011,3.2924,2.5372,0.9817,0.9282,0.4894,0.7339
1.1,-20.1292,22.8039,14.0158,25.2723,12.6892,11.9703,9.2428,10.7445,8.3957,3.9269,3.1601,1.1603,1.0927,0.5109,0.6769
1.1167,-44.1459,14.9031,10.9799,23.026,11.4227,11.5432,9.9765,11.4324,9.1118,4.6205,3.8116,1.4066,1.2793,0.5419,0.6265
1.1333,-64.9641,7.5619,8.1566,20.3604,10.0786,11.0995,10.5317,11.886,9.6776,5.3106,4.4311,1.6905,1.4659,0.5815,0.5879
1.15,-81.1082,1.1383,5.6905,17.4415,8.7346,10.5947,10.8393,12.053,10.0434,5.9357,4.9743,1.9857,1.6281,0.6223,0.5529
1.1667,-91.4808,-4.126,3.6894,14.4333,7.4454,10.0138,10.8638,11.8957,10.1558,6.432,5.3876,2.2541,1.7486,0.656,0.5275
1.1833,-95.4604,-8.0101,2.272,11.5143,6.298,9.3475,10.6126,11.4048,9.991,6.7505,5.6353,2.475,1.8103,0.6825,0.5023
1.2,-92.671,-10.4132,1.4868,8.8461,5.3572,8.6021,10.1133,10.5961,9.5507,6.8687,5.702,2.6242,1.8142,0.6918,0.4785
1.2167,-83.0816,-11.3359,1.3664,6.549,4.685,7.7887,9.4017,9.5152,8.8448,6.7671,5.5757,2.7201,1.7674,0.6886,0.4527
1.2333,-67.1025,-10.8419,1.8901,4.7205,4.3163,6.9371,8.5404,8.2079,7.9026,6.455,5.2711,2.7409,1.6685,0.6619,0.423
1.25,-45.641,-9.1057,2.9947,3.4308,4.2671,6.065,7.5894,6.7489,6.7645,5.962,4.7956,2.6999,1.5348,0.6152,0.3899
1.2667,-19.7632,-6.3659,4.577,2.6445,4.5184,5.1939,6.6072,5.1913,5.475,5.3003,4.169,2.6047,1.3668,0.554,0.3477
1.2833,9.2471,-2.8694,6.486,2.3522,5.0165,4.3212,5.6399,3.5957,4.0835,4.4984,3.4234,2.439,1.1687,0.4752,0.2979
1.3,39.7808,1.0633,8.5327,2.461,5.6838,3.4301,4.7084,2.022,2.6393,3.5836,2.5758,2.2192,0.956,0.3852,0.2388
1.3167,70.1004,5.0321,10.5126,2.8555,6.41,2.517,3.8254,0.5076,1.1843,2.5799,1.6622,1.9182,0.7269,0.28,0.1682
1.3333,98.479,8.6171,12.2438,3.3876,7.0918,1.5488,2.9891,-0.91,-0.2335,1.5125,0.7101,1.5627,0.4837,0.1607,0.0873
1.35,123.1758,11.5519,13.511,3.906,7.5871,0.5201,2.1856,-2.212,-1.5807,0.4079,-0.2394,1.1391,0.2304,0.0384,0.0009
1.3667,142.5545,13.5753,14.1572,4.2537,7.7829,-0.5875,1.3795,-3.3832,-2.8274,-0.6969,-1.1575,0.6673,-0.0372,-0.0868,-0.0918
1.3833,155.2082,14.4618,14.035,4.2746,7.5807,-1.7685,0.5667,-4.4122,-3.9396,-1.7621,-2.0203,0.1639,-0.2989,-0.2065,-0.1876
1.4,160.1379,14.0911,13.0522,3.862,6.8872,-3.0103,-0.291,-5.3072,-4.9111,-2.7554,-2.7906,-0.3558,-0.5502,-0.3214,-0.2823
1.4167,156.7085,12.4424,11.1654,2.9013,5.6404,-4.3032,-1.2249,-6.0717,-5.7368,-3.6495,-3.4533,-0.8724,-0.7911,-0.4206,-0.3699
1.4333,144.7696,9.5502,8.3705,1.3308,3.8137,-5.6318,-2.2632,-6.7168,-6.4062,-4.412,-3.9849,-1.3548,-1.0105,-0.5116,-0.4502
1.45,124.6901,5.5223,4.7328,-0.853,1.4145,-6.973,-3.4178,-7.255,-6.9268,-5.0363,-4.3802,-1.7969,-1.1862,-0.5783,-0.5153
1.4667,97.3169,0.6072,0.3779,-3.6247,-1.5017,-8.2864,-4.6957,-7.6888,-7.295,-5.5081,-4.6283,-2.1705,-1.3255,-0.6218,-0.5631
1.4833,63.9808,-5.0038,-4.5327,-6.8789,-4.8314,-9.5296,-6.0816,-8.0189,-7.5114,-5.8162,-4.7381,-2.4695,-1.4158,-0.6412,-0.5929
1.5,26.351,-10.9755,-9.7862,-10.4649,-8.4485,-10.6589,-7.5241,-8.2318,-7.571,-5.966,-4.7076,-2.6795,-1.4537,-0.6297,-0.5993
1.5167,-13.5708,-16.9343,-15.1356,-14.1714,-12.1345,-11.6248,-8.9743,-8.3091,-7.4639,-5.9507,-4.5414,-2.7952,-1.4365,-0.5942,-0.5826
1.5333,-53.7302,-22.5402,-20.2656,-17.7723,-15.6902,-12.348,-10.3417,-8.2163,-7.1883,-5.7667,-4.2484,-2.8047,-1.3702,-0.5378,-0.5425
1.55,-91.7337,-27.4023,-24.8739,-20.9738,-18.8573,-12.7497,-11.531,-7.9167,-6.7236,-5.4137,-3.8386,-2.7186,-1.2509,-0.455,-0.4811
1.5667,-125.5297,-31.1496,-28.6491,-23.5211,-21.4042,-12.7656,-12.433,-7.3789,-6.0642,-4.8889,-3.3216,-2.53,-1.0915,-0.3565,-0.3993
1.5833,-153.2826,-33.5121,-31.3171,-25.163,-23.0936,-12.3281,-12.945,-6.565,-5.2051,-4.2066,-2.7039,-2.2539,-0.9002,-0.2394,-0.2952
1.6,-173.5794,-34.2567,-32.6117,-25.6803,-23.7296,-11.3879,-12.961,-5.4576,-4.1535,-3.3729,-2.0021,-1.8979,-0.6817,-0.1129,-0.1793
1.6167,-185.3359,-33.2176,-32.3794,-24.923,-23.1873,-9.9265,-12.4115,-4.0569,-2.9077,-2.4039,-1.2306,-1.478,-0.4419,0.0176,-0.049
1.6333,-188.0172,-30.4003,-30.5356,-22.8041,-21.3767,-7.9407,-11.2587,-2.3733,-1.4932,-1.3237,-0.4103,-1.0069,-0.1914,0.1517,0.0856
1.65,-181.5461,-25.8135,-27.1091,-19.351,-18.3348,-5.4755,-9.48,-0.4526,0.0538,-0.1631,0.45,-0.502,0.0648,0.2751,0.2218
1.6667,-166.4969,-19.7184,-22.1881,-14.6671,-14.177,-2.5974,-7.1161,1.6436,1.6807,1.0436,1.3152,0.0276,0.3196,0.3927,0.3533
1.6833,-143.8392,-12.428,-16.0243,-8.9685,-9.0928,0.5768,-4.2457,3.835,3.329,2.2574,2.159,0.5512,0.5666,0.4935,0.4732
1.7,-114.9385,-4.3354,-8.9236,-2.5615,-3.3883,3.9058,-0.9984,6.0141,4.9263,3.4279,2.9573,1.0544,0.8008,0.5806,0.5812
1.7167,-81.4555,4.0547,-1.2832,4.1637,2.6171,7.213,2.4719,8.0506,6.3874,4.5032,3.677,1.5094,1.0175,0.6453,0.6659
1.7333,-45.2453,12.1717,6.4218,10.7607,8.5206,10.3172,5.9646,9.8199,7.6268,5.4223,4.2724,1.8972,1.2175,0.685,0.7298
1.75,-8.2646,19.5225,13.7187,16.784,13.9476,13.0231,9.2643,11.1893,8.5605,6.1493,4.7187,2.203,1.3623,0.7106,0.7656
1.7667,27.5641,25.605,20.1535,21.7887,18.5036,15.137,12.1474,12.0416,9.1083,6.6208,4.9799,2.4128,1.4761,0.7106,0.7725
1.7833,60.3769,30.0056,25.3165,25.4134,21.8634,16.5031,14.41,12.2843,9.2193,6.8138,5.0338,2.5098,1.5394,0.6798,0.7499
1.8,88.6139,32.4373,28.8826,27.3741,23.7936,16.9884,15.8853,11.8557,8.8604,6.6938,4.8672,2.488,1.5388,0.6213,0.693
1.8167,110.9067,32.6976,30.6429,27.5252,24.1532,16.5201,16.4482,10.7317,8.0267,6.2529,4.4686,2.3456,1.4736,0.5424,0.6079
1.8333,126.4805,30.7658,30.5066,25.8418,22.8835,15.1027,16.0402,8.9483,6.7296,5.5018,3.856,2.0848,1.341,0.4338,0.4896
1.85,134.7567,26.8145,28.5262,22.4497,20.0764,12.7852,14.6586,6.5604,5.0409,4.4714,3.0453,1.7134,1.1367,0.3078,0.3473
1.8667,135.6979,21.0573,24.8554,17.5914,15.9058,9.6863,12.3733,3.6914,3.0386,3.206,2.0744,1.262,0.8837,0.164,0.1913
1.8833,129.6597,13.9091,19.7428,11.621,10.6573,5.9911,9.3174,0.5001,0.8232,1.7682,0.9903,0.7549,0.5829,0.0137,0.0225
1.9,117.3873,5.8566,13.5445,4.9542,4.7014,1.903,5.6693,-2.8423,-1.4913,0.2409,-0.1432,0.2197,0.259,-0.1427,-0.1479
1.9167,99.9952,-2.5732,6.6669,-1.929,-1.5609,-2.3156,1.6541,-6.1423,-3.7698,-1.3001,-1.2775,-0.3128,-0.0794,-0.2917,-0.3126
1.9333,78.702,-10.8686,-0.4932,-8.5539,-7.7295,-6.4351,-2.4762,-9.1982,-5.8841,-2.77,-2.3482,-0.8053,-0.4055,-0.4214,-0.4612
1.95,54.9912,-18.4971,-7.5016,-14.5012,-13.3852,-10.2068,-6.4686,-11.8167,-7.7079,-4.0796,-3.2933,-1.2311,-0.6985,-0.5318,-0.5889
1.9667,30.4408,-24.9786,-13.9731,-19.3847,-18.1753,-13.4209,-10.0816,-13.8471,-9.1293,-5.1644,-4.0625,-1.5649,-0.9391,-0.6189,-0.6842
1.9833,6.4615,-29.9102,-19.5513,-22.9309,-21.801,-15.9028,-13.0888,-15.1473,-10.0698,-5.9632,-4.6165,-1.7837,-1.1099,-0.6682,-0.7452
2.0,-15.654,-33.0227,-23.967,-24.9366,-24.0367,-17.5022,-15.3207,-15.6337,-10.4622,-6.4418,-4.9296,-1.8931,-1.2195,-0.6836,-0.7668
2.0167,-34.7497,-34.2006,-26.9996,-25.3046,-24.7435,-18.1528,-16.6435,-15.2725,-10.2823,-6.5737,-4.9841,-1.8759,-1.2418,-0.6644,-0.749
2.0333,-49.9593,-33.3753,-28.5096,-24.0467,-23.8897,-17.8279,-16.9721,-14.0664,-9.5316,-6.3596,-4.7774,-1.7486,-1.198,-0.6056,-0.6906
2.05,-61.0031,-30.582,-28.4312,-21.2887,-21.5251,-16.5534,-16.2862,-12.0707,-8.2427,-5.8117,-4.327,-1.5116,-1.0826,-0.5157,-0.5999
2.0667,-67.7087,-26.0225,-26.7895,-17.2314,-17.8082,-14.4068,-14.631,-9.3944,-6.4819,-4.9628,-3.6529,-1.1888,-0.9016,-0.3984,-0.4723
2.0833,-70.2108,-20.0037,-23.7291,-12.1703,-12.9793,-11.5252,-12.1093,-6.1853,-4.3487,-3.8582,-2.7876,-0.7869,-0.6735,-0.257,-0.3185
2.1,-68.9877,-12.9632,-19.46,-6.4703,-7.3626,-8.0842,-8.8564,-2.6078,-1.9552,-2.5624,-1.7796,-0.3464,-0.4112,-0.1044,-0.1469
2.1167,-64.7713,-5.3921,-14.2723,-0.5431,-1.3385,-4.2971,-5.0744,1.1327,0.5703,-1.1343,-0.6836,0.1223,-0.1286,0.0537,0.0317
2.1333,-58.2938,2.1739,-8.5257,5.1855,4.6739,-0.3905,-0.9899,4.8278,3.0774,0.3411,0.4425,0.5852,0.1589,0.2031,0.2111
2.15,-50.4051,9.2351,-2.6069,10.3058,10.2612,3.4062,3.1237,8.2559,5.4319,1.7868,1.5383,1.0137,0.4403,0.3512,0.3813
2.1667,-41.8629,15.2827,3.0854,14.4405,15.0356,6.8484,7.0165,11.229,7.484,3.1202,2.5406,1.3917,0.693,0.4828,0.5319
2.1833,-33.3577,19.9794,8.195,17.294,18.6541,9.7334,10.4423,13.5604,9.1202,4.27,3.4043,1.6994,0.9202,0.5909,0.6581
2.2,-25.393,22.966,12.3996,18.6615,20.8811,11.891,13.1788,15.1202,10.2458,5.163,4.0812,1.9012,1.0967,0.6751,0.7535
2.2167,-18.3194,24.0943,15.463,18.4632,21.5399,13.1969,15.0508,15.8118,10.7922,5.7566,4.5321,2.0064,1.2223,0.7248,0.8093
2.2333,-12.2839,23.3647,17.2591,16.7234,20.6103,13.5885,15.9386,15.6035,10.7343,6.0136,4.7392,2.0008,1.282,0.7453,0.8272
2.25,-7.4564,20.8875,17.762,13.6242,18.1581,13.0572,15.794,14.499,10.0708,5.9313,4.6854,1.8846,1.2763,0.7347,0.805
2.2667,-3.693,16.9081,17.0297,9.4077,14.3855,11.6521,14.6304,12.5798,8.8527,5.506,4.3754,1.6664,1.2054,0.6884,0.7434
2.2833,-0.8142,11.7756,15.2137,4.4272,9.5585,9.4905,12.528,9.9553,7.1502,4.7747,3.8312,1.3589,1.0696,0.6118,0.6436
2.3,1.2341,5.9258,12.5402,-0.9159,4.049,6.7274,9.6214,6.7866,5.0617,3.7732,3.0905,0.9736,0.8812,0.5083,0.5125
2.3167,2.7813,-0.227,9.2552,-6.2084,-1.7595,3.5529,6.1056,3.2636,2.7239,2.5597,2.193,0.5408,0.6437,0.385,0.3586
2.3333,4.0519,-6.207,5.6321,-11.067,-7.4637,0.1895,2.2096,-0.408,0.2589,1.2142,1.1926,0.0688,0.3686,0.243,0.1878
2.35,5.2925,-11.6105,1.9093,-15.1449,-12.6887,-3.138,-1.8284,-4.0172,-2.1872,-0.186,0.1498,-0.4027,0.0786,0.0904,0.0098
2.3667,6.566,-16.134,-1.6965,-18.1924,-17.1027,-6.213,-5.7504,-7.3562,-4.4768,-1.5666,-0.878,-0.8591,-0.2125,-0.0604,-0.1673
2.3833,7.9805,-19.5386,-5.0279,-20.0559,-20.4513,-8.8437,-9.3226,-10.2458,-6.4884,-2.8418,-1.8342,-1.2724,-0.4884,-0.2026,-0.3289
2.4,9.5022,-21.7565,-7.9726,-20.6596,-22.5436,-10.8611,-12.342,-12.5385,-8.1236,-3.9451,-2.6664,-1.6163,-0.7224,-0.3356,-0.469
2.4167,10.9605,-22.714,-10.4639,-20.0768,-23.3265,-12.1796,-14.6448,-14.121,-9.3095,-4.8068,-3.3372,-1.8778,-0.9141,-0.4415,-0.5835
2.4333,12.5094,-22.5413,-12.5069,-18.4153,-22.8048,-12.7462,-16.1165,-14.9362,-10.002,-5.3832,-3.8156,-2.0354,-1.0381,-0.5251,-0.6619
2.45,13.807,-21.426,-14.0876,-15.9107,-21.0985,-12.56,-16.7005,-14.9812,-10.1888,-5.6512,-4.0816,-2.088,-1.0982,-0.5764,-0.7044
2.4667,14.5328,-19.5862,-15.2485,-12.7897,-18.3742,-11.6714,-16.4061,-14.2829,-9.8833,-5.6013,-4.1375,-2.0365,-1.0905,-0.5946,-0.7046
2.4833,14.6153,-17.2191,-15.9972,-9.3347,-14.8619,-10.1795,-15.2846,-12.9217,-9.1289,-5.2506,-3.9892,-1.8972,-1.0188,-0.5815,-0.6668
2.5,13.9792,-14.5385,-16.3782,-5.787,-10.8221,-8.2128,-13.4405,-11.0002,-7.9863,-4.6311,-3.6621,-1.6775,-0.894,-0.5405,-0.5945
2.5167,12.5887,-11.8542,-16.4154,-2.3984,-6.5274,-5.9104,-10.9962,-8.6561,-6.5348,-3.782,-3.1758,-1.3897,-0.7236,-0.4712,-0.4916
2.5333,10.4766,-9.3139,-16.1013,0.6421,-2.218,-3.4255,-8.1081,-6.0218,-4.8624,-2.7469,-2.5655,-1.0486,-0.5267,-0.3807,-0.3632
2.55,7.7729,-7.0719,-15.4319,3.1977,1.8653,-0.9027,-4.9429,-3.2448,-3.0584,-1.5825,-1.8584,-0.6812,-0.3039,-0.274,-0.2177
2.5667,4.6023,-5.1865,-14.4076,5.1819,5.53,1.5242,-1.661,-0.476,-1.2198,-0.3491,-1.0909,-0.2943,-0.0718,-0.1549,-0.0633
2.5833,1.1957,-3.6497,-12.9869,6.5471,8.625,3.7419,1.5593,2.1653,0.5707,0.8934,-0.3067,0.096,0.1577,-0.0354,0.0935
2.6,-2.3499,-2.4245,-11.1688,7.3077,11.0344,5.6456,4.5725,4.5653,2.2342,2.0882,0.4693,0.4797,0.3722,0.0839,0.2441
2.6167,-5.8683,-1.4495,-8.9594,7.512,12.7104,7.1601,7.2436,6.6237,3.7027,3.1708,1.2025,0.8372,0.5718,0.1941,0.3813
2.6333,-9.2179,-0.6306,-6.4029,7.2602,13.6139,8.2241,9.4665,8.2736,4.919,4.1058,1.8567,1.1565,0.7398,0.2978,0.4958
2.65,-12.1881,0.1386,-3.5365,6.6429,13.7679,8.8084,11.1514,9.4611,5.8514,4.8362,2.4121,1.4253,0.8735,0.3841,0.5864
2.6667,-14.6874,0.9755,-0.4331,5.7999,13.2299,8.9032,12.2468,10.1691,6.4743,5.3388,2.849,1.6338,0.9676,0.4507,0.6494
